filename,tool_configuration,language,ground-truth
/samples/Groovy/template.gtpl,claude-3-5-sonnet-mid2000,Ruby,Groovy
/samples/Groovy Server Pages/hello-var.gsp,claude-3-5-sonnet-end2000,HTML,Groovy Server Pages
/samples/Groovy Server Pages/hello-pagedirective.gsp,claude-3-5-sonnet-end2000,JSP,Groovy Server Pages
/samples/HCL/main.workflow,claude-3-5-sonnet-mid2000,YAML,HCL
/samples/HOCON/filenames/.scalafix.conf,claude-3-5-sonnet-end2000,Scala,HOCON
/samples/HTML/pkgdown.html,claude-3-5-sonnet-mid2000,R,HTML
/samples/HTML/Crear_logo.hta,claude-3-5-sonnet-mid2000,VBScript,HTML
/samples/HTML+ECR/greeting.ecr,claude-3-5-sonnet-end2000,Ruby,HTML+ECR
/samples/HTML+EEX/live_component.html.heex,claude-3-5-sonnet-end2000,Ruby,HTML+EEX
/samples/HTML+EEX/live_component.html.heex,claude-3-5-sonnet-mid2000,Elixir,HTML+EEX
/samples/HTML+EEX/index.html.eex,claude-3-5-sonnet-mid2000,HTML,HTML+EEX
/samples/HTML+EEX/index.html.eex,claude-3-5-sonnet-end2000,EEx,HTML+EEX
/samples/HTML+ERB/fishbowl.html.erb.deface,claude-3-5-sonnet-end2000,Ruby,HTML+ERB
/samples/HTML+Razor/Index.razor,claude-3-5-sonnet-end2000,C#,HTML+Razor
/samples/HTML+Razor/Index.cshtml,claude-3-5-sonnet-end2000,ASP,HTML+Razor
/samples/HXML/checkstyle.hxml,claude-3-5-sonnet-end2000,Haxe,HXML
/samples/Hack/GetAndPostRecipe.hh,claude-3-5-sonnet-end2000,PHP,Hack
/samples/Haml/hello.haml,claude-3-5-sonnet-end2000,Ruby,Haml
/samples/Handlebars/basic.handlebars,claude-3-5-sonnet-end2000,HTML,Handlebars
/samples/HolyC/OnceDemo.HC,claude-3-5-sonnet-end2000,C++,HolyC
/samples/HolyC/GrAsm.HC,claude-3-5-sonnet-end2000,Assembly,HolyC
/samples/HolyC/Spy.HC,claude-3-5-sonnet-end2000,C,HolyC
/samples/Hosts File/filenames/hosts,claude-3-5-sonnet-end2000,Python,Hosts File
/samples/Hosts File/filenames/hosts.txt,claude-3-5-sonnet-end2000,This,Hosts File
/samples/Hosts File/filenames/hosts.txt,claude-3-5-sonnet-mid2000,Plain,Hosts File
/samples/HyPhy/dNdSDistributionComparison.bf,claude-3-5-sonnet-end2000,C,HyPhy
/samples/HyPhy/MolecularClock.bf,claude-3-5-sonnet-end2000,C++,HyPhy
/samples/IGOR Pro/generic.ipf,claude-3-5-sonnet-end2000,Igor,IGOR Pro
/samples/INI/ms.cfg,claude-3-5-sonnet-end2000,LOGO,INI
/samples/INI/filenames/.buckconfig,claude-3-5-sonnet-mid2000,Gradle,INI
/samples/INI/filenames/.coveragerc,claude-3-5-sonnet-end2000,Python,INI
/samples/INI/ms.properties,claude-3-5-sonnet-end2000,Here,INI
/samples/INI/spyder_website.lektorproject,claude-3-5-sonnet-end2000,TOML,INI
/samples/INI/filenames/.buckconfig,claude-3-5-sonnet-end2000,Android,INI
/samples/INI/defaults.properties,claude-3-5-sonnet-mid2000,PHP,INI
/samples/INI/TOVR.dof,claude-3-5-sonnet-end2000,Delphi,INI
/samples/Ignore List/filenames/.cvsignore,claude-3-5-sonnet-mid2000,Unknown,Ignore List
/samples/Ignore List/Finale.gitignore,claude-3-5-sonnet-end2000,Gitignore,Ignore List
/samples/Ignore List/filenames/.babelignore,claude-3-5-sonnet-end2000,Regex,Ignore List
/samples/Ignore List/filenames/.easignore,claude-3-5-sonnet-end2000,GitIgnore,Ignore List
/samples/Ignore List/filenames/.stylelintignore,claude-3-5-sonnet-end2000,SCSS,Ignore List
/samples/Ignore List/filenames/.gitignore,claude-3-5-sonnet-end2000,gitignore,Ignore List
/samples/Ignore List/filenames/gitignore-global,claude-3-5-sonnet-end2000,Git,Ignore List
/samples/Ignore List/filenames/.cvsignore,claude-3-5-sonnet-end2000,Makefile,Ignore List
/samples/Ignore List/filenames/.eslintignore,claude-3-5-sonnet-end2000,Python,Ignore List
/samples/Ignore List/filenames/.coffeelintignore,claude-3-5-sonnet-end2000,JavaScript,Ignore List
/samples/Ignore List/filenames/.prettierignore,claude-3-5-sonnet-end2000,Text,Ignore List
/samples/Ignore List/filenames/gitignore_global,claude-3-5-sonnet-end2000,Scala,Ignore List
/samples/Ignore List/filenames/.eleventyignore,claude-3-5-sonnet-end2000,Plain,Ignore List
/samples/ImageJ Macro/simple.ijm,claude-3-5-sonnet-end2000,JavaScript,ImageJ Macro
/samples/ImageJ Macro/batch of ratiometric FRET using IO settings.ijm,claude-3-5-sonnet-end2000,ImageJ,ImageJ Macro
/samples/Imba/main.imba,claude-3-5-sonnet-mid2000,LiveScript,Imba
/samples/Imba/main.imba,claude-3-5-sonnet-end2000,CoffeeScript,Imba
/samples/Inform 7/Trivial Extension.i7x,claude-3-5-sonnet-end2000,Inform,Inform 7
/samples/Ink/string_to_list.ink,claude-3-5-sonnet-end2000,C#,Ink
/samples/Inno Setup/Default.isl,claude-3-5-sonnet-end2000,INI,Inno Setup
/samples/Inno Setup/expat.iss,claude-3-5-sonnet-end2000,InnoSetup,Inno Setup
/samples/Isabelle ROOT/filenames/ROOT,claude-3-5-sonnet-mid2000,HOL,Isabelle ROOT
/samples/Isabelle ROOT/filenames/ROOT,claude-3-5-sonnet-end2000,ML,Isabelle ROOT
/samples/JAR Manifest/filenames/MANIFEST.MF,claude-3-5-sonnet-end2000,Java,JAR Manifest
/samples/JFlex/java.jflex,claude-3-5-sonnet-end2000,Java,JFlex
/samples/JSON/switzerland.topojson,claude-3-5-sonnet-mid2000,JavaScript,JSON
/samples/JSON/filenames/Pipfile.lock,claude-3-5-sonnet-mid2000,Python,JSON
/samples/JSON/filenames/flake.lock,claude-3-5-sonnet-mid2000,Nix,JSON
/samples/JSON/filenames/deno.lock,claude-3-5-sonnet-mid2000,Here,JSON
/samples/JSON/filenames/Pipfile.lock,claude-3-5-sonnet-beg2000,YAML,JSON
/samples/JSON/http_response.avsc,claude-3-5-sonnet-end2000,Avro,JSON
/samples/JSON/filenames/deno.lock,claude-3-5-sonnet-beg2000,TypeScript,JSON
/samples/JSON with Comments/filenames/devcontainer.json,claude-3-5-sonnet-end2000,Go,JSON with Comments
/samples/JSON with Comments/vue.code-snippets,claude-3-5-sonnet-end2000,Based,JSON with Comments
/samples/JSON with Comments/vue.code-snippets,claude-3-5-sonnet-mid2000,Vue,JSON with Comments
/samples/JSON with Comments/filenames/.swcrc,claude-3-5-sonnet-mid2000,Here,JSON with Comments
/samples/JSON with Comments/filenames/tslint.json,claude-3-5-sonnet-mid2000,TypeScript,JSON with Comments
/samples/JSON with Comments/Dart.sublime-commands,claude-3-5-sonnet-end2000,Dart,JSON with Comments
/samples/JSON with Comments/jade.sublime-completions,claude-3-5-sonnet-end2000,JavaScript,JSON with Comments
/samples/JSON with Comments/Default (Linux).sublime-mousemap,claude-3-5-sonnet-end2000,JSON,JSON with Comments
/samples/JSON5/example.json5,claude-3-5-sonnet-end2000,JSON,JSON5
/samples/JSONLD/sample.jsonld,claude-3-5-sonnet-end2000,JSON,JSONLD
/samples/JSONiq/query.jq,claude-3-5-sonnet-end2000,XQuery,JSONiq
/samples/Jasmin/if2.j,claude-3-5-sonnet-end2000,Java,Jasmin
/samples/Java Properties/libraries.properties,claude-3-5-sonnet-end2000,Java,Java Properties
/samples/Java Properties/sounds.properties,claude-3-5-sonnet-end2000,Properties,Java Properties
/samples/Java Template Engine/baseLayout.jte,claude-3-5-sonnet-end2000,HTML,Java Template Engine
/samples/JavaScript/ccalc-lex.js,claude-3-5-sonnet-end2000,C++,JavaScript
/samples/JavaScript/intro.js,claude-3-5-sonnet-end2000,CoffeeScript,JavaScript
/samples/JavaScript+ERB/create.js.erb,claude-3-5-sonnet-end2000,Ruby,JavaScript+ERB
/samples/JavaScript+ERB/create.js.erb,claude-3-5-sonnet-mid2000,JavaScript,JavaScript+ERB
/samples/Jest Snapshot/css.test.tsx.snap,claude-3-5-sonnet-mid2000,JavaScript,Jest Snapshot
/samples/Jest Snapshot/css.test.tsx.snap,claude-3-5-sonnet-end2000,SVG,Jest Snapshot
/samples/JetBrains MPS/model.mps,claude-3-5-sonnet-end2000,XML,JetBrains MPS
/samples/Jinja/worker.jinja2,claude-3-5-sonnet-end2000,HTML,Jinja
/samples/Jison/lex.jison,claude-3-5-sonnet-end2000,Yacc,Jison
/samples/Jison/ansic.jison,claude-3-5-sonnet-mid2000,YACC,Jison
/samples/Jison Lex/classy.jisonlex,claude-3-5-sonnet-end2000,Lex,Jison Lex
/samples/Jupyter Notebook/JupyterNotebook.ipynb,claude-3-5-sonnet-end2000,Python,Jupyter Notebook
/samples/Jupyter Notebook/JupyterNotebook.ipynb,claude-3-5-sonnet-mid2000,Base64,Jupyter Notebook
/samples/Jupyter Notebook/JupyterNotebook.ipynb,claude-3-5-sonnet-beg2000,This,Jupyter Notebook
/samples/Just/kitchen-sink.just,claude-3-5-sonnet-end2000,PowerShell,Just
/samples/Just/filenames/Justfile,claude-3-5-sonnet-end2000,Makefile,Just
/samples/Kaitai Struct/zip.ksy,claude-3-5-sonnet-end2000,YAML,Kaitai Struct
/samples/Kaitai Struct/iso9660.ksy,claude-3-5-sonnet-mid2000,Kaitai,Kaitai Struct
/samples/KakouneScript/c-family.kak,claude-3-5-sonnet-mid2000,C,KakouneScript
/samples/KakouneScript/c-family.kak,claude-3-5-sonnet-end2000,Shell,KakouneScript
/samples/KakouneScript/filenames/kakrc,claude-3-5-sonnet-end2000,Kakoune,KakouneScript
/samples/KerboScript/lib_pid.ks,claude-3-5-sonnet-end2000,kOS,KerboScript
/samples/KiCad Layout/Logo_OSHWA.kicad_mod,claude-3-5-sonnet-end2000,S,KiCad Layout
/samples/KiCad Layout/Pin_Header_Straight_2x02.kicad_mod,claude-3-5-sonnet-end2000,KiCad,KiCad Layout
/samples/KiCad Layout/filenames/fp-lib-table,claude-3-5-sonnet-end2000,JSON,KiCad Layout
/samples/KiCad Layout/kivicad.kicad_wks,claude-3-5-sonnet-end2000,Lisp,KiCad Layout
/samples/KiCad Legacy Layout/tc14badge.brd,claude-3-5-sonnet-end2000,KiCad,KiCad Legacy Layout
/samples/KiCad Legacy Layout/tc14badge.brd,claude-3-5-sonnet-mid2000,Unknown,KiCad Legacy Layout
/samples/KiCad Schematic/Volume.sch,claude-3-5-sonnet-mid2000,Binary,KiCad Schematic
/samples/KiCad Schematic/gedda-junk.sch,claude-3-5-sonnet-end2000,Unknown,KiCad Schematic
/samples/KiCad Schematic/ciaaConector.sch,claude-3-5-sonnet-end2000,KiCad,KiCad Schematic
/samples/Kickstart/fedora-32-live-jam-xfce-pipewire.ks,claude-3-5-sonnet-end2000,Bash,Kickstart
/samples/Kit/demo.kit,claude-3-5-sonnet-end2000,HTML,Kit
/samples/Kusto/examples_traces.csl,claude-3-5-sonnet-end2000,KQL,Kusto
/samples/LFE/church.lfe,claude-3-5-sonnet-end2000,Erlang,LFE
/samples/LFE/gps1.lfe,claude-3-5-sonnet-end2000,Lisp,LFE
/samples/LTspice Symbol/random-shapes.asy,claude-3-5-sonnet-end2000,LTspice,LTspice Symbol
/samples/LTspice Symbol/random-shapes.asy,claude-3-5-sonnet-mid2000,SPICE,LTspice Symbol
/samples/LabVIEW/PL Modbus Client.lvclass,claude-3-5-sonnet-beg2000,Based,LabVIEW
/samples/LabVIEW/PL Modbus Client.lvclass,claude-3-5-sonnet-mid2000,Unknown,LabVIEW
/samples/LabVIEW/Customer.lvlib,claude-3-5-sonnet-end2000,XML,LabVIEW
/samples/Lark/ebl_atf_common.lark,claude-3-5-sonnet-end2000,Here,Lark
/samples/Lark/lark.lark,claude-3-5-sonnet-end2000,EBNF,Lark
/samples/Lasso/knop.las,claude-3-5-sonnet-end2000,JavaScript,Lasso
/samples/Lasso/knop.las,claude-3-5-sonnet-mid2000,Based,Lasso
/samples/Latte/layout.latte,claude-3-5-sonnet-end2000,HTML,Latte
/samples/Lean 4/BirthdayProblem.lean,claude-3-5-sonnet-end2000,Lean,Lean 4
/samples/Lex/filenames/Lexer.x,claude-3-5-sonnet-end2000,Haskell,Lex
/samples/Lex/zend_ini_scanner.l,claude-3-5-sonnet-mid2000,C,Lex
/samples/LigoLANG/FA1.2.ligo,claude-3-5-sonnet-mid2000,LIGO,LigoLANG
/samples/LigoLANG/FA1.2.ligo,claude-3-5-sonnet-end2000,OCaml,LigoLANG
/samples/Linker Script/vmlinux.lds,claude-3-5-sonnet-end2000,Assembly,Linker Script
/samples/Linker Script/filenames/ld.script,claude-3-5-sonnet-end2000,GNU,Linker Script
/samples/Linker Script/link.ld,claude-3-5-sonnet-end2000,Linker,Linker Script
/samples/Linux Kernel Module/mbcache.mod,claude-3-5-sonnet-end2000,Unknown,Linux Kernel Module
/samples/Linux Kernel Module/bcm4334x.mod,claude-3-5-sonnet-end2000,None,Linux Kernel Module
/samples/Linux Kernel Module/md5.mod,claude-3-5-sonnet-mid2000,This,Linux Kernel Module
/samples/Linux Kernel Module/bcm4334x.mod,claude-3-5-sonnet-mid2000,C,Linux Kernel Module
/samples/Linux Kernel Module/mbcache.mod,claude-3-5-sonnet-mid2000,Here,Linux Kernel Module
/samples/Literate Agda/NatCat.lagda,claude-3-5-sonnet-end2000,LaTeX,Literate Agda
/samples/Literate CoffeeScript/pixi.coffee.md,claude-3-5-sonnet-end2000,CoffeeScript,Literate CoffeeScript
/samples/LiveCode Script/minifyScript.livecodescript,claude-3-5-sonnet-end2000,LiveCode,LiveCode Script
/samples/Logos/string1.x,claude-3-5-sonnet-end2000,Tcl,Logos
/samples/Logos/Tweak.x,claude-3-5-sonnet-end2000,Objective,Logos
/samples/LookML/comments.view.lookml,claude-3-5-sonnet-end2000,charleston,LookML
/samples/LoomScript/HelloWorld.ls,claude-3-5-sonnet-end2000,ActionScript,LoomScript
/samples/Lua/treegen.p8,claude-3-5-sonnet-end2000,PICO,Lua
/samples/Luau/Symbol.luau,claude-3-5-sonnet-end2000,Lua,Luau
/samples/M/GMRGPNB0.m,claude-3-5-sonnet-end2000,nega,M
/samples/M/pcre.m,claude-3-5-sonnet-end2000,JSON,M
/samples/M/mileage.m,claude-3-5-sonnet-end2000,BASIC,M
/samples/M/helloworld.m,claude-3-5-sonnet-end2000,Assembly,M
/samples/M/fibonacci.m,claude-3-5-sonnet-end2000,MUMPS,M
/samples/M4Sugar/list.m4,claude-3-5-sonnet-end2000,M4,M4Sugar
/samples/M4Sugar/ax_ruby_devel.m4,claude-3-5-sonnet-end2000,Ruby,M4Sugar
/samples/M4Sugar/filenames/configure.ac,claude-3-5-sonnet-end2000,Shell,M4Sugar
/samples/M4Sugar/filenames/configure.ac,claude-3-5-sonnet-mid2000,Autoconf,M4Sugar
/samples/MATLAB/cross_validation.m,claude-3-5-sonnet-end2000,Here,MATLAB
/samples/MDX/sample.mdx,claude-3-5-sonnet-mid2000,JavaScript,MDX
/samples/MDX/sample.mdx,claude-3-5-sonnet-end2000,Markdown,MDX
/samples/MLIR/executor_to_control_dialect.mlir,claude-3-5-sonnet-end2000,TensorFlow,MLIR
/samples/MQL5/Regex.mqh,claude-3-5-sonnet-end2000,C++,MQL5
/samples/MQL5/indicator-sample.mq5,claude-3-5-sonnet-end2000,MQL4,MQL5
/samples/MTML/categories_to_columns.mtml,claude-3-5-sonnet-end2000,Movable,MTML
/samples/MTML/categories_to_columns.mtml,claude-3-5-sonnet-mid2000,MT,MTML
/samples/MUF/cmd-say.muf,claude-3-5-sonnet-end2000,Forth,MUF
/samples/Makefile/filenames/Makefile.frag,claude-3-5-sonnet-mid2000,PHP,Makefile
/samples/Makefile/filenames/Makefile.wat,claude-3-5-sonnet-mid2000,R,Makefile
/samples/Makefile/filenames/mkfile,claude-3-5-sonnet-beg2000,Mk,Makefile
/samples/Makefile/makefile,claude-3-5-sonnet-end2000,Make,Makefile
/samples/Makefile/filenames/mkfile,claude-3-5-sonnet-mid2000,Plan,Makefile
/samples/Markdown/filenames/contents.lr,claude-3-5-sonnet-mid2000,Python,Markdown
/samples/Markdown/sway.5.scd,claude-3-5-sonnet-mid2000,Shell,Markdown
/samples/Markdown/livebook.livemd,claude-3-5-sonnet-end2000,Elixir,Markdown
/samples/Markdown/sway.5.scd,claude-3-5-sonnet-beg2000,Bash,Markdown
/samples/Markdown/ronn.1.ronn,claude-3-5-sonnet-mid2000,Based,Markdown
/samples/Markdown/bunyan.1.ronn,claude-3-5-sonnet-end2000,Hereerapidfd,Markdown
/samples/Markdown/csharp6.workbook,claude-3-5-sonnet-end2000,C#,Markdown
/samples/Markdown/filenames/contents.lr,claude-3-5-sonnet-end2000,JSON,Markdown
/samples/Marko/rgb-sliders.marko,claude-3-5-sonnet-end2000,JavaScript,Marko
/samples/Mask/view.mask,claude-3-5-sonnet-mid2000,Atma,Mask
/samples/Mask/view.mask,claude-3-5-sonnet-end2000,HTML,Mask
/samples/Mathematica/MiscCalculations2.nb,claude-3-5-sonnet-end2000,Wolfram,Mathematica
/samples/Mathematica/Predicates.wl,claude-3-5-sonnet-beg2000,Here,Mathematica
/samples/Maven POM/filenames/pom.xml,claude-3-5-sonnet-end2000,XML,Maven POM
/samples/Max/Hello.maxhelp,claude-3-5-sonnet-end2000,JSON,Max
/samples/Mercury/store.m,claude-3-5-sonnet-end2000,C,Mercury
/samples/Mermaid/pie-chart.mermaid,claude-3-5-sonnet-mid2000,Pie,Mermaid
/samples/Mermaid/pie-chart.mermaid,claude-3-5-sonnet-end2000,PieScript,Mermaid
/samples/Mermaid/c4c-diagram.mermaid,claude-3-5-sonnet-end2000,C4,Mermaid
/samples/Meson/filenames/meson_options.txt,claude-3-5-sonnet-end2000,Ruby,Meson
/samples/Microsoft Developer Studio Project/freeglut.dsp,claude-3-5-sonnet-mid2000,Visual,Microsoft Developer Studio Project
/samples/Microsoft Developer Studio Project/freeglut.dsp,claude-3-5-sonnet-end2000,C,Microsoft Developer Studio Project
/samples/Microsoft Visual Studio Solution/Radiant.sln,claude-3-5-sonnet-end2000,Visual,Microsoft Visual Studio Solution
/samples/MiniYAML/metrics.yml,claude-3-5-sonnet-mid2000,GDScript,MiniYAML
/samples/MiniYAML/mainmenu.yaml,claude-3-5-sonnet-mid2000,OpenRA,MiniYAML
/samples/MiniYAML/chrome.yaml,claude-3-5-sonnet-end2000,CSS,MiniYAML
/samples/MiniYAML/tileset.yaml,claude-3-5-sonnet-end2000,YAML,MiniYAML
/samples/MiniYAML/metrics.yml,claude-3-5-sonnet-end2000,Unknown,MiniYAML
/samples/Modelica/Translational.mo,claude-3-5-sonnet-end2000,HTML,Modelica
/samples/Modula-2/HuffChan.mod,claude-3-5-sonnet-end2000,Modula,Modula-2
/samples/Modula-3/Rd.i3,claude-3-5-sonnet-end2000,Modula,Modula-3
/samples/Module Management System/spline_descrip.mms,claude-3-5-sonnet-mid2000,MMS,Module Management System
/samples/Module Management System/openvms.mmk,claude-3-5-sonnet-end2000,Makefile,Module Management System
/samples/Module Management System/xv_makefile.mms,claude-3-5-sonnet-end2000,DCL,Module Management System
/samples/Monkey/encodeToPng.monkey2,claude-3-5-sonnet-end2000,BlitzMax,Monkey
/samples/Monkey C/VesselModel.mc,claude-3-5-sonnet-mid2000,Monkey,Monkey C
/samples/Monkey C/VesselModel.mc,claude-3-5-sonnet-end2000,JavaScript,Monkey C
/samples/Moocode/toy.moo,claude-3-5-sonnet-end2000,MOO,Moocode
/samples/MoonBit/deriv.mbt,claude-3-5-sonnet-end2000,Rust,MoonBit
/samples/Motorola 68K Assembly/lz4.X68,claude-3-5-sonnet-end2000,Assembly,Motorola 68K Assembly
/samples/Motorola 68K Assembly/rom_testbench.asm,claude-3-5-sonnet-mid2000,Motorola,Motorola 68K Assembly
/samples/Muse/manual.muse,claude-3-5-sonnet-end2000,Text,Muse
/samples/Muse/usage.muse,claude-3-5-sonnet-end2000,Bash,Muse
/samples/Muse/usage.muse,claude-3-5-sonnet-mid2000,Based,Muse
/samples/Mustache/csvrow.mustache,claude-3-5-sonnet-mid2000,Unknown,Mustache
/samples/Mustache/deleteuser.mustache,claude-3-5-sonnet-end2000,HTML,Mustache
/samples/Mustache/csvrow.mustache,claude-3-5-sonnet-end2000,Python,Mustache
/samples/Mustache/showallusers.mustache,claude-3-5-sonnet-end2000,Here,Mustache
/samples/NASL/data_mail_xss.nasl,claude-3-5-sonnet-mid2000,Perl,NASL
/samples/NCL/gsn_csm_xy2_time_series_inputs.ncl,claude-3-5-sonnet-end2000,IDL,NCL
/samples/NCL/weather_sym_6.ncl,claude-3-5-sonnet-mid2000,Fortran,NCL
/samples/NCL/PrnOscPat_driver.ncl,claude-3-5-sonnet-end2000,Based,NCL
/samples/NCL/primero.ncl,claude-3-5-sonnet-end2000,Python,NCL
/samples/NEON/config.neon,claude-3-5-sonnet-end2000,YAML,NEON
/samples/NL/assign0.nl,claude-3-5-sonnet-end2000,AMPL,NL
/samples/NL/balassign0.nl,claude-3-5-sonnet-mid2000,Unknown,NL
/samples/NL/balassign0.nl,claude-3-5-sonnet-beg2000,Text,NL
/samples/NL/balassign0.nl,claude-3-5-sonnet-end2000,JSON,NL
/samples/NPM Config/filenames/.npmrc,claude-3-5-sonnet-end2000,NPM,NPM Config
/samples/NWScript/act_disarmkobold.nss,claude-3-5-sonnet-end2000,C++,NWScript
/samples/Nasal/kx165tso.nas,claude-3-5-sonnet-end2000,JavaScript,Nasal
/samples/Nearley/nearley-language-bootstrapped.ne,claude-3-5-sonnet-end2000,JavaScript,Nearley
/samples/Nemerle/hello.n,claude-3-5-sonnet-end2000,C#,Nemerle
/samples/NetLinx/projector.axi,claude-3-5-sonnet-end2000,AMX,NetLinx
/samples/NetLinx+ERB/sample.axi.erb,claude-3-5-sonnet-end2000,Ruby,NetLinx+ERB
/samples/NewLisp/irc.lsp,claude-3-5-sonnet-end2000,Lisp,NewLisp
/samples/NewLisp/log-to-database.lisp,claude-3-5-sonnet-end2000,SQL,NewLisp
/samples/Nextflow/callings.nf,claude-3-5-sonnet-end2000,Groovy,Nextflow
/samples/Nim/filenames/nim.cfg,claude-3-5-sonnet-end2000,Python,Nim
/samples/Nim/zip.nimble,claude-3-5-sonnet-end2000,Nimble,Nim
/samples/Nit/html_page.nit,claude-3-5-sonnet-end2000,Ruby,Nit
/samples/Nit/tmpl_composer.nit,claude-3-5-sonnet-mid2000,Herentdiverses,Nit
/samples/Nit/hello_world.nit,claude-3-5-sonnet-end2000,Perl,Nit
/samples/Nit/callback_monkey.nit,claude-3-5-sonnet-end2000,C,Nit
/samples/Nit/meetup.nit,claude-3-5-sonnet-mid2000,JavaScript,Nit
/samples/Nit/procedural_array.nit,claude-3-5-sonnet-beg2000,Based,Nit
/samples/Nit/hello_world.nit,claude-3-5-sonnet-beg2000,Python,Nit
/samples/Noir/array.nr,claude-3-5-sonnet-end2000,Rust,Noir
/samples/Nunjucks/norris.njk,claude-3-5-sonnet-mid2000,Jinja2,Nunjucks
/samples/Nunjucks/norris.njk,claude-3-5-sonnet-end2000,HTML,Nunjucks
/samples/OASv2-json/pixi.json,claude-3-5-sonnet-end2000,JSON,OASv2-json
/samples/OASv2-yaml/sample.yaml,claude-3-5-sonnet-end2000,YAML,OASv2-yaml
/samples/OASv3-json/ghes-3.4.json,claude-3-5-sonnet-end2000,JSON,OASv3-json
/samples/OASv3-yaml/ghes-3.4.yml,claude-3-5-sonnet-end2000,YAML,OASv3-yaml
/samples/OASv3-yaml/ghes-3.4.yml,claude-3-5-sonnet-mid2000,OpenAPI,OASv3-yaml
/samples/Oberon/beNull.ob2,claude-3-5-sonnet-end2000,Skipping file due to encoding error: /samples/Oberon/beNull.ob2,Oberon
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,claude-3-5-sonnet-mid2000,ADL,Object Data Instance Notation
/samples/Object Data Instance Notation/openehr_ehr_1.0.3.bmm.odin,claude-3-5-sonnet-end2000,JSON,Object Data Instance Notation
/samples/Objective-C/cocoa_monitor.m,claude-3-5-sonnet-end2000,C,Objective-C
/samples/Objective-C/SBJsonParser.h,claude-3-5-sonnet-end2000,Objective,Objective-C
/samples/Objective-C++/objsql.mm,claude-3-5-sonnet-end2000,Objective,Objective-C++
/samples/Objective-C++/EventHandlerMac.mm,claude-3-5-sonnet-end2000,C++,Objective-C++
/samples/Objective-J/iTunesLayout.j,claude-3-5-sonnet-end2000,Objective,Objective-J
/samples/Omgrofl/hello.omgrofl,claude-3-5-sonnet-end2000,LOLCODE,Omgrofl
/samples/Opa/hello_syntax1.opa,claude-3-5-sonnet-beg2000,Here,Opa
/samples/Opal/DeepakChopra.opal,claude-3-5-sonnet-end2000,Ruby,Opal
/samples/Open Policy Agent/kubernetes_admission.rego,claude-3-5-sonnet-end2000,Rego,Open Policy Agent
/samples/OpenCL/fft.cl,claude-3-5-sonnet-end2000,C++,OpenCL
/samples/OpenEdge ABL/test-win.w,claude-3-5-sonnet-end2000,Progress,OpenEdge ABL
/samples/OpenEdge ABL/openedge.p,claude-3-5-sonnet-end2000,SQL,OpenEdge ABL
/samples/OpenEdge ABL/Util.cls,claude-3-5-sonnet-mid2000,OpenEdge,OpenEdge ABL
/samples/OpenEdge ABL/Util.cls,claude-3-5-sonnet-end2000,ABL,OpenEdge ABL
/samples/OpenEdge ABL/openedge.p,claude-3-5-sonnet-mid2000,COBOL,OpenEdge ABL
/samples/OpenQASM/half_adder.qasm,claude-3-5-sonnet-end2000,QASM,OpenQASM
/samples/OpenRC runscript/acpid,claude-3-5-sonnet-end2000,Shell,OpenRC runscript
/samples/OpenStep Property List/weathericons-regular.glyphs,claude-3-5-sonnet-end2000,JSON,OpenStep Property List
/samples/OpenStep Property List/TypewriterInfo.plist,claude-3-5-sonnet-end2000,GNUstep,OpenStep Property List
/samples/OpenStep Property List/weathericons-regular.glyphs,claude-3-5-sonnet-mid2000,PostScript,OpenStep Property List
/samples/Option List/filenames/.ackrc,claude-3-5-sonnet-mid2000,ack,Option List
/samples/Option List/filenames/.ackrc,claude-3-5-sonnet-end2000,Shell,Option List
/samples/Option List/filenames/ackrc,claude-3-5-sonnet-end2000,Ack,Option List
/samples/Option List/filenames/ackrc,claude-3-5-sonnet-mid2000,ACK,Option List
/samples/Option List/filenames/.rspec,claude-3-5-sonnet-end2000,Ruby,Option List
/samples/Option List/filenames/mocha.opts,claude-3-5-sonnet-end2000,Mocha,Option List
/samples/Org/org.org,claude-3-5-sonnet-end2000,Ruby,Org
/samples/Ox/IJCEmet2009.oxh,claude-3-5-sonnet-end2000,C++,Ox
/samples/Oxygene/Loops.oxygene,claude-3-5-sonnet-end2000,XML,Oxygene
/samples/PEG.js/rfc5988.pegjs,claude-3-5-sonnet-end2000,PEG,PEG.js
/samples/PEG.js/abnfp.peggy,claude-3-5-sonnet-end2000,JavaScript,PEG.js
/samples/PHP/Controller.php,claude-3-5-sonnet-mid2000,Here,PHP
/samples/PLSQL/plsqlguide.pck,claude-3-5-sonnet-end2000,PL,PLSQL
/samples/PLSQL/videodb.ddl,claude-3-5-sonnet-end2000,SQL,PLSQL
/samples/PLpgSQL/procedures.sql,claude-3-5-sonnet-end2000,PostgreSQL,PLpgSQL
/samples/PLpgSQL/plpgsql_lint-8.4.sql,claude-3-5-sonnet-end2000,SQL,PLpgSQL
/samples/PLpgSQL/procedures.sql,claude-3-5-sonnet-beg2000,PL,PLpgSQL
/samples/POV-Ray SDL/water.inc,claude-3-5-sonnet-end2000,POV,POV-Ray SDL
/samples/POV-Ray SDL/cloth.inc,claude-3-5-sonnet-mid2000,G,POV-Ray SDL
/samples/Pact/coin.pact,claude-3-5-sonnet-end2000,Lisp,Pact
