filename,tool_configuration,language,ground-truth
/samples/CodeQL/ql-sample.ql,starcoder2,C#,CodeQL
/samples/CodeQL/qll-sample2.qll,pygments-file-content,python,CodeQL
/samples/CodeQL/tree-sitter-sample.ql,magika,javascript,CodeQL
/samples/CodeQL/qll-sample3.qll,starcoder2,Python,CodeQL
/samples/CodeQL/qll-sample1.qll,starcoder2,C++,CodeQL
/samples/CodeQL/ql-cobol-sample.ql,magika,groovy,CodeQL
/samples/CodeQL/qll-sample2.qll,starcoder2,isPython,CodeQL
/samples/CodeQL/ql-sample.ql,magika,kotlin,CodeQL
/samples/CodeQL/ql-sample.ql,cloc,,CodeQL
/samples/CoffeeScript/example.cjsx,starcoder2,Python,CoffeeScript
/samples/CoffeeScript/coffee-script.coffee,starcoder2,name,CoffeeScript
/samples/CoffeeScript/coffee-script.coffee,pygments-file-content,gdscript,CoffeeScript
/samples/CoffeeScript/xipd.coffee,starcoder2,[],CoffeeScript
/samples/CoffeeScript/build.cake,cloc,Cake Build Script,CoffeeScript
/samples/CoffeeScript/example.cjsx,pygments-file-content,tsql,CoffeeScript
/samples/CoffeeScript/lexer.coffee,pygments-file-content,objective-c,CoffeeScript
/samples/CoffeeScript/build.cake,pygments-file-content,ecl,CoffeeScript
/samples/CoffeeScript/hello.coffee,pygments-file-content,text,CoffeeScript
/samples/CoffeeScript/lexer.coffee,starcoder2,#,CoffeeScript
/samples/ColdFusion/example.cfm,starcoder2,cfset,ColdFusion
/samples/ColdFusion/example.cfm,magika,html,ColdFusion
/samples/ColdFusion/example.cfm,pygments-file-content,xml,ColdFusion
/samples/ColdFusion/example.cfm,pygments-filename,cfm,ColdFusion
/samples/ColdFusion CFC/exampleScript.cfc,pygments-filename,cfc,ColdFusion CFC
/samples/ColdFusion CFC/exampleTag.cfc,magika,xml,ColdFusion CFC
/samples/ColdFusion CFC/exampleTag.cfc,pygments-file-content,text,ColdFusion CFC
/samples/ColdFusion CFC/exampleTag.cfc,cloc,ColdFusion CFScript,ColdFusion CFC
/samples/ColdFusion CFC/exampleScript.cfc,magika,javascript,ColdFusion CFC
/samples/ColdFusion CFC/exampleScript.cfc,starcoder2,Python,ColdFusion CFC
/samples/ColdFusion CFC/exampleTag.cfc,starcoder2,cfset,ColdFusion CFC
/samples/Common Lisp/common.l,pygments-file-content,text,Common Lisp
/samples/Common Lisp/motor-inferencia.cl,starcoder2,Python,Common Lisp
/samples/Common Lisp/rss.sexp,magika,lisp,Common Lisp
/samples/Common Lisp/motor-inferencia.cl,pygments-filename,visualprolog,Common Lisp
/samples/Common Lisp/rss.sexp,cloc,,Common Lisp
/samples/Common Lisp/array.l,starcoder2,Mode,Common Lisp
/samples/Common Lisp/sample.lsp,pygments-filename,newlisp,Common Lisp
/samples/Common Lisp/sample.lisp,pygments-filename,common-lisp,Common Lisp
/samples/Common Lisp/common.l,cloc,lex,Common Lisp
/samples/Common Lisp/common.l,starcoder2,Common,Common Lisp
/samples/Common Lisp/sample.lsp,starcoder2,Lisp,Common Lisp
/samples/Common Workflow Language/trunk-peak-score.cwl,magika,yaml,Common Workflow Language
/samples/Common Workflow Language/trunk-peak-score.cwl,cloc,,Common Workflow Language
/samples/Common Workflow Language/trunk-peak-score.cwl,pygments-file-content,text,Common Workflow Language
/samples/Common Workflow Language/trunk-peak-score.cwl,starcoder2,Python,Common Workflow Language
/samples/Component Pascal/Example2.cps,magika,lisp,Component Pascal
/samples/Component Pascal/Example2.cps,cloc,,Component Pascal
/samples/Component Pascal/Example.cp,pygments-filename,cpp,Component Pascal
/samples/Component Pascal/Example2.cps,pygments-filename,componentpascal,Component Pascal
/samples/Component Pascal/Example.cp,starcoder2,C++,Component Pascal
/samples/Component Pascal/Example2.cps,starcoder2,Python,Component Pascal
/samples/Component Pascal/Example2.cps,pygments-file-content,text,Component Pascal
/samples/Cool/sample.cl,pygments-file-content,gdscript,Cool
/samples/Cool/sample.cl,pygments-filename,visualprolog,Cool
/samples/Cool/sample.cl,cloc,OpenCL,Cool
/samples/Cool/sample.cl,magika,snap,Cool
/samples/Cool/list.cl,pygments-file-content,splus,Cool
/samples/Cool/list.cl,starcoder2,Python,Cool
/samples/Cool/list.cl,magika,cpp,Cool
/samples/Coq/Computation.v,magika,verilog,Coq
/samples/Coq/Stlc.v,starcoder2,t2,Coq
/samples/Coq/Spec.v,starcoder2,Python,Coq
/samples/Coq/JsInterpreterExtraction.v,starcoder2,Ocaml,Coq
/samples/Coq/Imp.v,starcoder2,OCaml,Coq
/samples/Coq/Lists.v,starcoder2,Detect,Coq
/samples/Coq/JsCorrectness.v,starcoder2,JsInterpreter,Coq
/samples/Coq/Main.v,starcoder2,C++,Coq
/samples/Coq/JsNumber.v,starcoder2,Flocq,Coq
/samples/Coq/JsNumber.v,pygments-file-content,carbon,Coq
/samples/Coq/Spec.v,pygments-file-content,vb.net,Coq
/samples/Coq/JsPrettyInterm.v,pygments-file-content,objective-c,Coq
/samples/Coq/Computation.v,pygments-file-content,mysql,Coq
/samples/Coq/Main.v,pygments-file-content,maple,Coq
/samples/Coq/Smallstep.v,starcoder2,Languages,Coq
/samples/Creole/creole.creole,cloc,,Creole
/samples/Creole/creole.creole,pygments-filename,text,Creole
/samples/Creole/creole.creole,starcoder2,C++,Creole
/samples/Creole/creole.creole,magika,handlebars,Creole
/samples/Creole/creole.creole,pygments-file-content,scdoc,Creole
/samples/Crystal/transformer.cr,pygments-file-content,carbon,Crystal
/samples/Crystal/const_spec.cr,starcoder2,Ruby,Crystal
/samples/Crystal/declare_var_spec.cr,magika,ruby,Crystal
/samples/Crystal/transformer.cr,starcoder2,Detect,Crystal
/samples/Crystal/declare_var_spec.cr,pygments-filename,cr,Crystal
/samples/Crystal/const_spec.cr,pygments-file-content,gdscript,Crystal
/samples/Crystal/declare_var_spec.cr,pygments-file-content,tsql,Crystal
/samples/Csound/interp.orc,cloc,,Csound
/samples/Csound/interp.orc,starcoder2,Python,Csound
/samples/Csound/interp.orc,magika,asm,Csound
/samples/Csound/interp.orc,pygments-file-content,scdoc,Csound
/samples/Csound/allglass.orc,pygments-file-content,text,Csound
/samples/Csound/test.orc,pygments-file-content,perl6,Csound
/samples/Csound/allglass.orc,magika,txt,Csound
/samples/Csound/test.orc,magika,swift,Csound
/samples/Csound Document/test.csd,pygments-file-content,text,Csound Document
/samples/Csound Document/interp.csd,magika,sgml,Csound Document
/samples/Csound Document/test.csd,magika,markdown,Csound Document
/samples/Csound Document/allglass.csd,cloc,,Csound Document
/samples/Csound Document/allglass.csd,pygments-filename,csound-document,Csound Document
/samples/Csound Document/allglass.csd,magika,snap,Csound Document
/samples/Csound Document/test.csd,starcoder2,Python,Csound Document
/samples/Csound Score/interp.sco,magika,csv,Csound Score
/samples/Csound Score/allglass.sco,pygments-filename,csound-score,Csound Score
/samples/Csound Score/allglass.sco,pygments-file-content,text,Csound Score
/samples/Csound Score/test.sco,magika,snap,Csound Score
/samples/Csound Score/interp.sco,starcoder2,Python,Csound Score
/samples/Csound Score/interp.sco,cloc,,Csound Score
/samples/Csound Score/allglass.sco,magika,asm,Csound Score
/samples/Cuda/vectorAdd.cu,starcoder2,C++,Cuda
/samples/Cuda/vectorAdd.cu,magika,c,Cuda
/samples/Cuda/scalarProd_kernel.cuh,pygments-file-content,tsql,Cuda
/samples/Cuda/scalarProd_kernel.cuh,starcoder2,Python,Cuda
/samples/Cuda/scalarProd_kernel.cuh,magika,lisp,Cuda
/samples/Cue Sheet/sample2.cue,magika,asm,Cue Sheet
/samples/Cue Sheet/sample1.cue,starcoder2,Python,Cue Sheet
/samples/Cue Sheet/sample1.cue,magika,batch,Cue Sheet
/samples/Cue Sheet/sample1.cue,pygments-file-content,text,Cue Sheet
/samples/Cue Sheet/sample2.cue,cloc,,Cue Sheet
/samples/Curry/Nat.curry,starcoder2,Haskell,Curry
/samples/Curry/Nat.curry,pygments-file-content,python,Curry
/samples/Curry/Prelude.curry,pygments-file-content,objective-c,Curry
/samples/Curry/Prelude.curry,cloc,,Curry
/samples/Curry/Prelude.curry,pygments-filename,text,Curry
/samples/Curry/Prelude.curry,magika,haskell,Curry
/samples/Cycript/utils.cy,starcoder2,Python,Cycript
/samples/Cycript/utils.cy,pygments-file-content,objective-c,Cycript
/samples/Cycript/utils.cy,pygments-filename,text,Cycript
/samples/Cycript/utils.cy,magika,javascript,Cycript
/samples/Cycript/utils.cy,cloc,,Cycript
/samples/Cylc/cset-include.cylc,cloc,,Cylc
/samples/Cylc/cset-include.cylc,starcoder2,SELEC,Cylc
/samples/Cylc/model.cylc,starcoder2,set,Cylc
/samples/Cylc/cset-include.cylc,pygments-file-content,tsql,Cylc
/samples/Cylc/model.cylc,pygments-file-content,objective-c,Cylc
/samples/Cylc/cset-include.cylc,magika,jinja,Cylc
/samples/Cylc/cset-include.cylc,pygments-filename,text,Cylc
/samples/Cylc/cset.cylc,starcoder2,CSET,Cylc
/samples/Cypher/load_from_json.cypher,pygments-file-content,gdscript,Cypher
/samples/Cypher/db_export_res.cypher,magika,sql,Cypher
/samples/Cypher/db_export_res.cypher,pygments-file-content,googlesql,Cypher
/samples/Cypher/graphgems.cypher,starcoder2,Detect,Cypher
/samples/Cypher/load_from_json.cypher,starcoder2,Python,Cypher
/samples/Cypher/db_export_res.cypher,starcoder2,commit,Cypher
/samples/Cypher/graphgems.cypher,cloc,,Cypher
/samples/D/unittest2.d,pygments-file-content,text,D
/samples/D/hello_world.d,pygments-file-content,python,D
/samples/D/mpq.d,pygments-file-content,carbon,D
/samples/D/template.d,pygments-file-content,gdscript,D
/samples/D/template.d,starcoder2,C++,D
/samples/D/mpq.d,magika,java,D
/samples/D/arrayops.d,magika,lisp,D
/samples/D/aa.d,magika,c,D
/samples/D/unittest1.d,magika,scss,D
/samples/D/hello_world.d,magika,dart,D
/samples/D/unittest1.d,starcoder2,Python,D
/samples/D/template_function.d,magika,pascal,D
/samples/D2/anthias-diagram-overview.d2,cloc,,D2
/samples/D2/anthias-diagram-overview.d2,starcoder2,Detect,D2
/samples/D2/calc_algo.d2,starcoder2,Kotlin,D2
/samples/D2/calc_algo.d2,pygments-filename,text,D2
/samples/D2/anthias-diagram-overview.d2,pygments-file-content,actionscript3,D2
/samples/D2/calc_algo.d2,magika,textproto,D2
/samples/D2/calc_algo.d2,pygments-file-content,carbon,D2
/samples/DIGITAL Command Language/vmsbackup_build.com,magika,shell,DIGITAL Command Language
/samples/DIGITAL Command Language/fis_gtm_kitinstal.com,starcoder2,$!,DIGITAL Command Language
/samples/DIGITAL Command Language/libxslt_build.com,starcoder2,Detect,DIGITAL Command Language
/samples/DIGITAL Command Language/ghostpdl_zlib_make_vms.com,magika,csv,DIGITAL Command Language
/samples/DIGITAL Command Language/vmsbackup_build.com,cloc,,DIGITAL Command Language
/samples/DIGITAL Command Language/libxslt_build.com,magika,perl,DIGITAL Command Language
/samples/DIGITAL Command Language/vmsbackup_build.com,pygments-file-content,text,DIGITAL Command Language
/samples/DIGITAL Command Language/ghostpdl_zlib_make_vms.com,starcoder2,C,DIGITAL Command Language
/samples/DM/example.dm,pygments-filename,text,DM
/samples/DM/example.dm,starcoder2,C++,DM
/samples/DM/example.dm,cloc,,DM
/samples/DM/example.dm,pygments-file-content,tsql,DM
/samples/DNS Zone/sample.arpa,magika,asm,DNS Zone
/samples/DNS Zone/sample.arpa,cloc,,DNS Zone
/samples/DNS Zone/sample.arpa,starcoder2,Python,DNS Zone
/samples/DNS Zone/sample.arpa,pygments-file-content,text,DNS Zone
/samples/DNS Zone/sneaky.net.zone,pygments-filename,zone,DNS Zone
/samples/DTrace/counts.d,pygments-filename,d,DTrace
/samples/DTrace/counts.d,magika,cpp,DTrace
/samples/DTrace/probes.d,magika,c,DTrace
/samples/DTrace/probes.d,cloc,D,DTrace
/samples/DTrace/counts.d,pygments-file-content,scilab,DTrace
/samples/DTrace/counts.d,starcoder2,C++,DTrace
/samples/DTrace/probes.d,starcoder2,int,DTrace
/samples/DTrace/probes.d,pygments-file-content,gdscript,DTrace
/samples/DTrace/trace_futexes.d,pygments-file-content,tsql,DTrace
/samples/Dafny/Io.s.dfy,cloc,,Dafny
/samples/Dafny/Io.s.dfy,pygments-filename,text,Dafny
/samples/Dafny/Node.i.dfy,pygments-file-content,python,Dafny
/samples/Dafny/Io.s.dfy,starcoder2,C#,Dafny
/samples/Dafny/Io.s.dfy,magika,lisp,Dafny
/samples/Dafny/Node.i.dfy,starcoder2,C++,Dafny
/samples/Dafny/Node.i.dfy,magika,verilog,Dafny
/samples/Dart/point.dart,pygments-file-content,python,Dart
/samples/DataWeave/literals.dwl,pygments-filename,text,DataWeave
/samples/DataWeave/directives.dwl,cloc,,DataWeave
/samples/DataWeave/customInterpolator.dwl,pygments-file-content,googlesql,DataWeave
/samples/DataWeave/literals.dwl,starcoder2,Python,DataWeave
/samples/DataWeave/match.dwl,starcoder2,{,DataWeave
/samples/DataWeave/customInterpolator.dwl,magika,sql,DataWeave
/samples/DataWeave/match.dwl,pygments-file-content,gdscript,DataWeave
/samples/DataWeave/literals.dwl,pygments-file-content,swig,DataWeave
/samples/DataWeave/literals.dwl,magika,snap,DataWeave
/samples/DataWeave/directives.dwl,starcoder2,JavaScript,DataWeave
/samples/DataWeave/match.dwl,magika,swift,DataWeave
/samples/DataWeave/functions.dwl,magika,haskell,DataWeave
/samples/DataWeave/directives.dwl,magika,diff,DataWeave
/samples/Debian Package Control File/example1.dsc,hyperpolyglot,,Debian Package Control File
/samples/Debian Package Control File/example2.dsc,starcoder2,C,Debian Package Control File
/samples/Debian Package Control File/example1.dsc,cloc,DenizenScript,Debian Package Control File
/samples/Debian Package Control File/example1.dsc,magika,txt,Debian Package Control File
/samples/Debian Package Control File/example1.dsc,starcoder2,Python,Debian Package Control File
/samples/Debian Package Control File/example1.dsc,pygments-file-content,text,Debian Package Control File
/samples/DenizenScript/sample2.dsc,hyperpolyglot,,DenizenScript
/samples/DenizenScript/sample2.dsc,pygments-file-content,cplint,DenizenScript
/samples/DenizenScript/sample1.dsc,starcoder2,Python,DenizenScript
/samples/DenizenScript/sample2.dsc,magika,yaml,DenizenScript
/samples/DenizenScript/sample2.dsc,pygments-filename,text,DenizenScript
/samples/Dhall/largeExpressionA.dhall,magika,snap,Dhall
/samples/Dhall/remoteSystemsA.dhall,magika,asm,Dhall
/samples/Dhall/largeExpressionA.dhall,pygments-file-content,objective-c,Dhall
/samples/Dhall/remoteSystemsA.dhall,pygments-file-content,genshi,Dhall
/samples/Dhall/remoteSystemsA.dhall,starcoder2,Haskell,Dhall
/samples/Dhall/largeExpressionA.dhall,starcoder2,List,Dhall
/samples/Dhall/largeExpressionA.dhall,pygments-filename,text,Dhall
/samples/Diff/dude-thing-okay--001.patch,hyperpolyglot,,Diff
/samples/Diff/dude-thing-okay--001.patch,starcoder2,Python,Diff
/samples/DirectX 3D File/cube.x,hyperpolyglot,,DirectX 3D File
/samples/DirectX 3D File/cube.x,magika,cs,DirectX 3D File
/samples/DirectX 3D File/cube.x,cloc,Logos,DirectX 3D File
/samples/DirectX 3D File/cube.x,pygments-file-content,text,DirectX 3D File
/samples/DirectX 3D File/cube.x,pygments-filename,logos,DirectX 3D File
/samples/DirectX 3D File/cube.x,starcoder2,Python,DirectX 3D File
/samples/Dockerfile/debian-systemd.Containerfile,hyperpolyglot,,Dockerfile
/samples/Dockerfile/filenames/Dockerfile,pygments-file-content,gdscript,Dockerfile
/samples/Dockerfile/debian-systemd.Containerfile,cloc,Containerfile,Dockerfile
/samples/Dockerfile/filenames/Dockerfile,pygments-filename,docker,Dockerfile
/samples/Dockerfile/debian-systemd.Containerfile,starcoder2,Shell,Dockerfile
/samples/Dockerfile/filenames/Dockerfile,starcoder2,Go,Dockerfile
/samples/Dockerfile/debian-systemd.Containerfile,pygments-filename,text,Dockerfile
/samples/Dockerfile/debian-systemd.Containerfile,pygments-file-content,scdoc,Dockerfile
/samples/Dogescript/example.djs,magika,javascript,Dogescript
/samples/Dogescript/example.djs,pygments-file-content,gdscript,Dogescript
/samples/Dogescript/example.djs,pygments-filename,text,Dogescript
/samples/Dogescript/example.djs,cloc,,Dogescript
/samples/Dogescript/example.djs,starcoder2,JavaScript,Dogescript
/samples/Dotenv/filenames/.env,starcoder2,Bash,Dotenv
/samples/Dotenv/filenames/.env.example,magika,ini,Dotenv
/samples/Dotenv/filenames/.env.sample,starcoder2,Python,Dotenv
/samples/Dotenv/filenames/.env.sample,cloc,,Dotenv
/samples/Dotenv/filenames/.env.test,starcoder2,PHP,Dotenv
/samples/Dotenv/filenames/.env.example,pygments-filename,text,Dotenv
/samples/Dotenv/filenames/.env.ci,pygments-filename,charmci,Dotenv
/samples/Dotenv/filenames/.env.local,magika,python,Dotenv
/samples/Dotenv/filenames/.env.production,starcoder2,x,Dotenv
/samples/Dotenv/filenames/.env.test,magika,shell,Dotenv
/samples/Dotenv/filenames/.env.development,pygments-file-content,gdscript,Dotenv
/samples/Dotenv/default.env,pygments-file-content,componentpascal,Dotenv
/samples/Dotenv/filenames/.env.sample,pygments-file-content,objective-c,Dotenv
/samples/Dotenv/filenames/.env.development,magika,toml,Dotenv
/samples/Dotenv/default.env,go-enry,Shell,Dotenv
/samples/Dotenv/filenames/.env.example,pygments-file-content,scdoc,Dotenv
/samples/Dotenv/filenames/.env.production,magika,makefile,Dotenv
/samples/Dune/filenames/dune-project,starcoder2,OCaml,Dune
/samples/Dune/filenames/dune-project,cloc,,Dune
/samples/Dune/filenames/dune-project,pygments-file-content,gdscript,Dune
/samples/Dune/filenames/dune-project,pygments-filename,text,Dune
/samples/Dune/filenames/dune-project,magika,lisp,Dune
/samples/E/Guards.E,starcoder2,to,E
/samples/E/minChat.E,pygments-file-content,gdscript,E
/samples/E/Guards.E,pygments-file-content,mysql,E
/samples/E/Functions.E,magika,markdown,E
/samples/E/IO.E,pygments-file-content,tsql,E
/samples/E/minChat.E,magika,r,E
/samples/E/Extends.E,starcoder2,Python,E
/samples/E/IO.E,cloc,,E
/samples/E/IO.E,magika,pascal,E
/samples/E/Promises.E,pygments-filename,text,E
/samples/E/atomic-updates.E,magika,autohotkey,E
/samples/E/Promises.E,pygments-file-content,ecl,E
/samples/E/Promises.E,magika,tcl,E
/samples/E-mail/example.eml,pygments-filename,email,E-mail
/samples/E-mail/example.eml,pygments-file-content,xml,E-mail
/samples/E-mail/example.eml,cloc,,E-mail
/samples/E-mail/example.eml,magika,eml,E-mail
/samples/E-mail/example.eml,starcoder2,PHP,E-mail
/samples/EBNF/object.ebnf,pygments-file-content,carbon,EBNF
/samples/EBNF/types.ebnf,cloc,,EBNF
/samples/EBNF/object.ebnf,magika,ocaml,EBNF
/samples/EBNF/grammar.ebnf,magika,verilog,EBNF
/samples/EBNF/grammar.ebnf,starcoder2,Python,EBNF
/samples/EBNF/grammar.ebnf,pygments-file-content,css+lasso,EBNF
/samples/EBNF/object.ebnf,starcoder2,JavaScript,EBNF
/samples/ECL/sample.ecl,magika,c,ECL
/samples/ECL/sample.ecl,cloc,,ECL
/samples/ECL/sample.ecl,pygments-file-content,carbon,ECL
/samples/ECL/sample.ecl,pygments-filename,prolog,ECL
/samples/ECL/sample.ecl,starcoder2,C++,ECL
/samples/ECLiPSe/or-constraint.ecl,pygments-file-content,logtalk,ECLiPSe
/samples/ECLiPSe/or-constraint.ecl,starcoder2,lib,ECLiPSe
/samples/ECLiPSe/or-constraint.ecl,pygments-filename,prolog,ECLiPSe
/samples/ECLiPSe/or-constraint.ecl,magika,autohotkey,ECLiPSe
/samples/ECLiPSe/or-constraint.ecl,cloc,,ECLiPSe
/samples/EJS/admin_index.jst,cloc,,EJS
/samples/EJS/page.ejs,pygments-filename,text,EJS
/samples/EJS/modules.ejs.t,pygments-file-content,python,EJS
/samples/EJS/dash.ejs,pygments-file-content,xml+ruby,EJS
/samples/EJS/modules.ejs.t,hyperpolyglot,Raku,EJS
/samples/EJS/modules.ejs.t,starcoder2,languages,EJS
/samples/EJS/page.ejs,starcoder2,strong,EJS
/samples/EJS/page.ejs,magika,erb,EJS
/samples/EJS/admin_index.jst,starcoder2,Python,EJS
/samples/EJS/admin_index.jst,magika,handlebars,EJS
/samples/EJS/dash.ejs,starcoder2,include,EJS
/samples/EJS/email_template.ect,pygments-file-content,rhtml,EJS
/samples/EJS/modules.ejs.t,magika,javascript,EJS
/samples/EJS/admin_index.jst,pygments-file-content,html+django,EJS
/samples/EJS/modules.ejs.t,pygments-filename,tads3,EJS
/samples/EQ/HTTPServerVirtualHostListener.eq,starcoder2,C++,EQ
/samples/EQ/String.eq,starcoder2,Python,EQ
/samples/EQ/HTTPServerVirtualHostListener.eq,cloc,,EQ
/samples/EQ/SEButtonEntity.eq,starcoder2,Detect,EQ
/samples/EQ/SEButtonEntity.eq,pygments-file-content,gdscript,EQ
/samples/EQ/SEButtonEntity.eq,pygments-filename,text,EQ
/samples/EQ/SEButtonEntity.eq,magika,java,EQ
/samples/Eagle/Eagle.sch,cloc,Scheme,Eagle
/samples/Eagle/Eagle.brd,hyperpolyglot,,Eagle
/samples/Eagle/Eagle.sch,starcoder2,php,Eagle
/samples/Eagle/Eagle.brd,cloc,XML,Eagle
/samples/Eagle/Eagle.brd,pygments-file-content,xml,Eagle
/samples/Eagle/Eagle.sch,pygments-file-content,gdscript,Eagle
/samples/Eagle/Eagle.brd,pygments-filename,text,Eagle
/samples/Earthly/filenames/Earthfile,magika,m4,Earthly
/samples/Earthly/filenames/Earthfile,pygments-filename,text,Earthly
/samples/Earthly/filenames/Earthfile,pygments-file-content,googlesql,Earthly
/samples/Earthly/filenames/Earthfile,cloc,,Earthly
/samples/Earthly/filenames/Earthfile,starcoder2,Java,Earthly
/samples/Easybuild/bzip2-1.0.6-GCC-4.9.2.eb,starcoder2,C++,Easybuild
/samples/Easybuild/bzip2-1.0.6-GCC-4.9.2.eb,pygments-filename,text,Easybuild
/samples/Easybuild/bzip2-1.0.6-GCC-4.9.2.eb,magika,python,Easybuild
/samples/Easybuild/bzip2-1.0.6-GCC-4.9.2.eb,pygments-file-content,tsql,Easybuild
/samples/Easybuild/bzip2-1.0.6-GCC-4.9.2.eb,cloc,,Easybuild
/samples/Ecmarkup/spec.html,pygments-file-content,tsql,Ecmarkup
/samples/Ecmarkup/spec.html,cloc,HTML,Ecmarkup
/samples/Ecmarkup/spec.html,starcoder2,pre,Ecmarkup
/samples/Ecmarkup/spec.html,magika,html,Ecmarkup
/samples/Edge/pricing.edge,pygments-filename,text,Edge
/samples/Edge/pricing.edge,magika,twig,Edge
/samples/Edge/pricing.edge,starcoder2,slot,Edge
/samples/Edge/pricing.edge,pygments-file-content,objective-c,Edge
/samples/Edge/pricing.edge,cloc,,Edge
/samples/EdgeQL/migration.edgeql,pygments-filename,text,EdgeQL
/samples/EdgeQL/migration.edgeql,cloc,,EdgeQL
/samples/EdgeQL/default.esdl,starcoder2,Python,EdgeQL
/samples/EdgeQL/default.esdl,pygments-file-content,carbon,EdgeQL
/samples/EdgeQL/default.esdl,magika,ocaml,EdgeQL
/samples/EdgeQL/migration.edgeql,magika,sql,EdgeQL
/samples/EdgeQL/migration.edgeql,pygments-file-content,maple,EdgeQL
/samples/EditorConfig/filenames/.editorconfig,magika,ini,EditorConfig
/samples/EditorConfig/filenames/.editorconfig,pygments-file-content,scdoc,EditorConfig
/samples/EditorConfig/filenames/.editorconfig,cloc,,EditorConfig
/samples/EditorConfig/IntelliJ.editorconfig,pygments-filename,text,EditorConfig
/samples/EditorConfig/IntelliJ.editorconfig,starcoder2,Detect,EditorConfig
/samples/EditorConfig/ASP.NET.EditorConfig,starcoder2,Python,EditorConfig
/samples/EditorConfig/ASP.NET.EditorConfig,pygments-file-content,gdscript,EditorConfig
/samples/Edje Data Collection/mild.edc,magika,textproto,Edje Data Collection
/samples/Edje Data Collection/mild.edc,pygments-file-content,text,Edje Data Collection
/samples/Edje Data Collection/mild.edc,cloc,,Edje Data Collection
/samples/Edje Data Collection/mild.edc,starcoder2,C++,Edje Data Collection
/samples/Eiffel/desktop_app.e,pygments-file-content,matlab,Eiffel
/samples/Eiffel/application.e,starcoder2,C++,Eiffel
/samples/Eiffel/app_embedded_web_service.e,starcoder2,note,Eiffel
/samples/Eiffel/git_checkout_command.e,starcoder2,C,Eiffel
/samples/Eiffel/application.e,cloc,Specman e,Eiffel
/samples/Eiffel/book_collection.e,pygments-file-content,tsql,Eiffel
/samples/Eiffel/git_checkout_command.e,pygments-file-content,maple,Eiffel
/samples/Eiffel/main_window.e,magika,makefile,Eiffel
/samples/Eiffel/book_collection.e,magika,sql,Eiffel
/samples/Eiffel/git_checkout_command.e,magika,ruby,Eiffel
/samples/Eiffel/main_window.e,pygments-file-content,gdscript,Eiffel
/samples/Elixir/filenames/mix.lock,pygments-file-content,matlab,Elixir
/samples/Elixir/filenames/mix.lock,pygments-filename,text,Elixir
/samples/Elixir/atom.ex,pygments-file-content,gdscript,Elixir
/samples/Elixir/float.ex,starcoder2,Python,Elixir
/samples/Elixir/float.ex,pygments-file-content,python,Elixir
/samples/Elixir/regex.ex,pygments-file-content,tsql,Elixir
/samples/Elixir/function.ex,pygments-file-content,mysql,Elixir
/samples/Elixir/filenames/mix.lock,magika,txt,Elixir
/samples/Elixir/filenames/mix.lock,cloc,,Elixir
/samples/Elixir/regex.ex,starcoder2,Detect,Elixir
/samples/Elm/QuickSort.elm,starcoder2,Python,Elm
/samples/Elm/Basic.elm,starcoder2,Haskell,Elm
/samples/Elm/Basic.elm,pygments-file-content,python,Elm
/samples/Elm/Tree.elm,pygments-file-content,tsql,Elm
/samples/Elm/QuickSort.elm,pygments-file-content,mysql,Elm
/samples/Elm/Tree.elm,magika,haskell,Elm
/samples/Elvish/epm.elv,cloc,,Elvish
/samples/Elvish/epm.elv,pygments-filename,text,Elvish
/samples/Elvish/epm.elv,pygments-file-content,tsql,Elvish
/samples/Elvish/epm.elv,magika,tcl,Elvish
/samples/Elvish/epm.elv,starcoder2,Python,Elvish
/samples/Emacs Lisp/filenames/.spacemacs,starcoder2,List,Emacs Lisp
/samples/Emacs Lisp/filenames/Project.ede,cloc,,Emacs Lisp
/samples/Emacs Lisp/filenames/.abbrev_defs,starcoder2,define,Emacs Lisp
/samples/Emacs Lisp/filenames/Cask,starcoder2,php,Emacs Lisp
/samples/Emacs Lisp/filenames/abbrev_defs,starcoder2,Python,Emacs Lisp
/samples/Emacs Lisp/.emacs.desktop,pygments-filename,desktop,Emacs Lisp
/samples/Emacs Lisp/ess-julia.el,cloc,Lisp,Emacs Lisp
/samples/Emacs Lisp/ess-julia.el,starcoder2,defvar,Emacs Lisp
/samples/Emacs Lisp/filenames/Project.ede,starcoder2,Object,Emacs Lisp
/samples/Emacs Lisp/ess-julia.el,pygments-filename,emacs-lisp,Emacs Lisp
/samples/Emacs Lisp/dude.el,magika,clojure,Emacs Lisp
/samples/Emacs Lisp/ess-julia.el,pygments-file-content,text,Emacs Lisp
/samples/Emacs Lisp/ess-julia.el,magika,lisp,Emacs Lisp
/samples/EmberScript/momentComponent.em,pygments-file-content,gdscript,EmberScript
/samples/EmberScript/momentComponent.em,pygments-filename,text,EmberScript
/samples/EmberScript/momentComponent.em,magika,coffeescript,EmberScript
/samples/EmberScript/momentComponent.em,cloc,,EmberScript
/samples/EmberScript/momentComponent.em,starcoder2,Python,EmberScript
/samples/Erlang/filenames/Emakefile,cloc,,Erlang
/samples/Erlang/filenames/Emakefile,pygments-filename,text,Erlang
/samples/Erlang/kernel.app,pygments-file-content,objective-c,Erlang
/samples/Erlang/single-context.es,starcoder2,Detect,Erlang
/samples/Erlang/filenames/Emakefile,pygments-file-content,scdoc,Erlang
/samples/Erlang/sample.app.src,starcoder2,application,Erlang
